6440 SANDS POINT DR HOUSTON TX 77074-3722,531A,05-077,COMP MAINT,CHECK MTR
7038 HARRISBURG BLVD P1-1 HOUSTON TX 77011-4646,494Z,19-030,COMP MAINT,CHECK MTR
13106 QUEENSBURY LN HOUSTON TX 77079-3723,489G,12-016,COMP MAINT,CHECK MTR
17618 CHICORY DR HOUSTON TX 77084-0000,447X,11-069,COMP MAINT,CHECK MTR
5602 TIDEWATER DR HOUSTON TX 77053-0000,571M,06-066,COMP MAINT,CHECK MTR
9330 WILLOW MEADOW DR HOUSTON TX 77031-1014,530W,07-043,COMP MAINT,CHECK MTR
7603 CANDLEGREEN LN HOUSTON TX 77071-2704,570G,07-004,COMP MAINT,CHECK MTR
840 E 28TH HOUSTON TX 77009-1022,453N,13-030,COMP MAINT,CHECK ERT
4613 KNOXVILLE #B HOUSTON TX 77051-0000,533Z,04-006,COMP MAINT,CHECK MTR
12518 STAFFORD SPRINGS DR HOUSTON TX 77077-3912,488R,11-030,COMP MAINT,CHECK MTR
12708 WESTPARK DR HOUSTON TX 77082-5324,488Z,08-048,COMP MAINT,CHECK MTR
5920 BURGOYNE RD HOUSTON TX 77057-0000,491S,10-018,COMP MAINT,CHECK MTR
3532 YELLOWSTONE BLVD P1-1 HOUSTON TX 77021-2408,533L,04-022,COMP MAINT,CHECK MTR
9810 CANOGA LN HOUSTON TX 77080-6421,450S,12-032,COMP MAINT,CHECK MTR
3888 S DAIRY ASHFORD HOUSTON TX 77082-0000,528D,08-079,COMP MAINT,CHECK MTR
1116 E 25TH HOUSTON TX 77009-1723,453S,13-031,COMP MAINT,CHECK ERT
175 SAGE RD HOUSTON TX 77056-1417,491G,10-064,COMP MAINT,CHECK MTR
310 W CLAY HOUSTON TX 77019-0000,493N,09-020,COMP MAINT,CHECK MTR
10110 INWOOD DR HOUSTON TX 77042-2440,489R,11-013,COMP MAINT,CHECK MTR
5206 POINCIANA DR HOUSTON TX 77092-5625,451L,10-042,COMP MAINT,CHECK MTR
14718 QUAIL GROVE LN HOUSTON TX 77079-6420,488L,12-003,COMP MAINT,CHECK MTR
2402 CALUMET #D HOUSTON TX 77004-0000,533B,04-047,COMP MAINT,CHECK ERT
239 W 16TH HOUSTON TX 77008-0000,452Z,13-018,COMP MAINT,CHECK MTR
8812 KEMPWOOD DR HOUSTON TX 77080-4102,450R,12-046,COMP MAINT,CHECK MTR
10820 WESTPARK DR HOUSTON TX 77048-0000,529C,11-078,COMP MAINT,CHECK MTR
5605 MALMEDY RD HOUSTON TX 77033-1617,534N,03-033,COMP MAINT,CHECK MTR
3514 AREBA P2-1 HOUSTON TX 77091-2808,411Y,14-050,COMP MAINT,CHECK MTR
1950 ELDRIDGE 1/2 PKWY X-1 HOUSTON TX 77088-0000,488P,11-074,COMP MAINT,CHECK MTR
800 WEST OAKS CENTER X2 HOUSTON TX 77082-0000,487V,11-075,COMP MAINT,CHECK MTR
11201 RICHMOND 1/2 AV OX HOUSTON TX 77082-2617,489X,11-078,COMP MAINT,CHECK MTR
6505 TAGGART #A HOUSTON TX 77007-0000,492F,09-001,COMP MAINT,CHECK REG
4801 HARDWAY HOUSTON TX 77092-0000,451G,10-074,COMP MAINT,CHECK REG
5309 LONGMONT DR HOUSTON TX 77056-2338,491Q,10-026,COMP MAINT,CHECK ERT
12954 HERMITAGE LN P1-2 HOUSTON TX 77079-0000,489L,12-015,COMP MAINT,CHECK MTR
1206 MUSTANG TRAIL KINGWOOD TX 77339-0000,336F,20-013,COMP MAINT,CHECK MTR
11906 MOONMIST DR HOUSTON TX 77072-0000,529E,08-032,COMP MAINT,CHECK MTR
9207 BRONCO DR HOUSTON TX 77055-4503,450Y,12-027,COMP MAINT,CHECK MTR
2211 COLUMBIA HOUSTON TX 77008-2640,453S,13-033,COMP MAINT,CHECK MTR
7214 TROGON LN HOUSTON TX 77083-4825,528L,08-044,COMP MAINT,CHECK MTR
3001 FOLGER HOUSTON TX 77093-0000,414W,16-052,COMP MAINT,CHECK MTR
2342 ADDISON RD HOUSTON TX 77030-1128,532G,05-016,COMP MAINT,CHECK REG
834 ARVANA HOUSTON TX 77034-1928,576F,02-029,COMP MAINT,CHECK ERT
3525 GRAMERCY HOUSTON TX 77025-1318,532F,05-021,COMP MAINT,CHECK MTR
6109 MAXIE HOUSTON TX 77007-3029,492F,09-005,COMP MAINT,CHECK REG
7313 NORTHLINE DR H HOUSTON TX 77076-1518,413S,16-056,COMP MAINT,CHECK MTR
9614 WEATHERWOOD DR 1901 HOUSTON TX 77080-5334,450P,12-032,COMP MAINT,CHECK MTR
8203 W TIDWELL RD HOUSTON TX 77040-5516,450C,12-076,COMP MAINT,CHECK MTR
10011 BRIAR FOREST DR HOUSTON TX 77042-2415,489R,11-013,COMP MAINT,CHECK ERT
8411 BRAES MEADOW DR HOUSTON TX 77071-1111,530X,07-042,COMP MAINT,CHECK MTR
1307 WARWICKSHIRE DR HOUSTON TX 77077-3023,489N,11-028,COMP MAINT,CHECK MTR
6726 KURY LN HOUSTON TX 77008-5104,452X,13-060,COMP MAINT,CHECK MTR
10619 BURGOYNE RD HOUSTON TX 77042-2804,489U,11-016,COMP MAINT,CHECK ERT
3047 WESTWICK DR HOUSTON TX 77082-2226,488Z,11-038,COMP MAINT,CHECK MTR
22 E TERRACE DR HOUSTON TX 77007-7036,492K,09-002,COMP MAINT,CHECK REG
3239 DIXIE DR HOUSTON TX 77021-0000,533F,04-025,COMP MAINT,CHECK REG
8926 SPRINGVIEW LN HOUSTON TX 77080-1753,450L,12-045,COMP MAINT,CHECK MTR
5615 WINDEMERE HOUSTON TX 77033-2943,534W,03-040,COMP MAINT,CHECK REG
7101 GREENVILLE HOUSTON TX 77020-5350,494H,18-041,COMP MAINT,CHECK ERT
2418 LEELAND HOUSTON TX 77003-0000,493V,19-002,COMP MAINT,CHECK MTR
1607 SAM WILSON HOUSTON TX 77020-4737,494G,18-033,COMP MAINT,CHECK MTR
8335 LANHAM LN A HOUSTON TX 77075-0000,575Q,03-007,COMP MAINT,CHECK MTR
11411 STANCLIFF RD HOUSTON TX 77099-4130,529X,08-002,COMP MAINT,CHECK ERT
11300 WILCREST GREEN P1-2 HOUSTON TX 77042-0000,489Y,11-078,COMP MAINT,CHECK MTR
2277 S KIRKWOOD RD 506 HOUSTON TX 77077-6116,489S,11-024,COMP MAINT,CHECK MTR
3647 VILLA GLEN DR 105 HOUSTON TX 77088-8037,411R,14-045,COMP MAINT,CHECK MTR
2018 JEAN HOUSTON TX 77023-5005,534B,01-014,COMP MAINT,CHECK ERT
9739 DERRIK DR HOUSTON TX 77080-1228,450K,12-043,COMP MAINT,CHECK MTR
8720 HOLT HOUSTON TX 77054-0000,533S,05-079,COMP MAINT,CHECK MTR
2419 MANN HOUSTON TX 77093-8042,454J,15-043,COMP MAINT,CHECK ERT
14855 DOGWOOD TREE HOUSTON TX 77060-5001,413A,16-043,COMP MAINT,CHECK MTR
4719 E OLD SPANISH TRL HOUSTON TX 77013-3018,455U,18-073,COMP MAINT,CHECK MTR
150 W SAM HOUSTON PKY N HOUSTON TX 77024-0000,489m,11-011,COMP MAINT,CHECK MTR
3838 OVERBROOK LN HOUSTON TX 77027-4038,492S,10-009,COMP MAINT,CHECK MTR
4906 TALINA WY HOUSTON TX 77041-0000,450E,12-073,COMP MAINT,CHECK ERT
19215 BELLEAU WOOD DR HUMBLE TX 77338-0000,336Y,16-078,COMP MAINT,CHECK MTR
3131 W SAM HOUSTON PKY S 1/2 HOUSTON TX 77042-0000,489V,11-078,COMP MAINT,CHECK MTR
8709 KNIGHT RD HOUSTON TX 77054-4405,532V,05-079,COMP MAINT,CHECK MTR
7651 BUENA VISTA HOUSTON TX 77087-5501,535N,01-043,COMP MAINT,CHECK MTR
1614 NANTUCKET DR B/B HOUSTON TX 77057-0000,491N,10-023,COMP MAINT,CHECK REG
5639 FLAMINGO DR HOUSTON TX 77033-3114,534W,03-043,COMP MAINT,CHECK MTR
8518 DASHWOOD DR HOUSTON TX 77036-4716,530E,08-027,COMP MAINT,CHECK MTR
12722 TAYLORCREST RD HOUSTON TX 77024-4026,489H,11-063,COMP MAINT,CHECK MTR
5 ESTELLE HOUSTON TX 77003-1959,494P,19-010,COMP MAINT,CHECK MTR
10619 CASTLETON HOUSTON TX 77016-2603,414V,16-012,COMP MAINT,CHECK MTR
11603 DUANE HOUSTON TX 77047-1817,573M,03-012,COMP MAINT,CHECK MTR
12923 WESTMERE DR HOUSTON TX 77077-3717,488Q,11-032,COMP MAINT,CHECK ERT
3050 CREEK MANOR DR KINGWOOD TX 77339-0000,297N,20-042,COMP MAINT,CHECK ERT
8006 WHEATLEY HOUSTON TX 77088-6102,412T,14-066,COMP MAINT,CHECK MTR
1414 CLEVELAND B HOUSTON TX 77019-0000,493P,09-017,COMP MAINT,CHECK MTR
318 RAMSEY #A HUFFMAN TX 77336-2518,338Q,16-060,COMP MAINT,CHECK MTR
707 W ALABAMA HOUSTON TX 77006-5005,493S,09-030,COMP MAINT,CHECK MTR
1030 SAINT CLAIR HOUSTON TX 77088-6244,412T,14-066,COMP MAINT,CHECK MTR
4135 YUPON RIDGE DR HOUSTON TX 77072-1437,529F,08-030,COMP MAINT,CHECK REG
609 BOMAR HOUSTON TX 77006-1408,493N,09-022,COMP MAINT,CHECK MTR
9202 WILLOWVIEW LN HOUSTON TX 77080-7423,450U,12-029,COMP MAINT,CHECK MTR
5259 MADDEN LN HOUSTON TX 77048-2723,574J,03-020,COMP MAINT,CHECK MTR
6039 W AIRPORT BLVD HOUSTON TX 77035-5303,571E,06-039,COMP MAINT,CHECK MTR
4302 HERRIDGE HOUSTON TX 77022-3945,453J,15-063,COMP MAINT,CHECK MTR
7731 HILLMONT HOUSTON TX 77040-6105,450D,12-076,COMP MAINT,CHECK MTR
5935 DUMFRIES DR HOUSTON TX 77096-3843,531S,07-011,COMP MAINT,CHECK ERT
9001 POCO RD B HOUSTON TX 77080-5607,450U,12-030,COMP MAINT,CHECK MTR
3720 ROBERTSON ST HOUSTON TX 77009,453Z,18-001,COMP MAINT,CHECK MTR
9401 RADIO RD P1-1 HOUSTON TX 77075-2203,575M,03-079,COMP MAINT,CHECK REG
5222 PINE FOREST RD HOUSTON TX 77056-1313,491L,10-064,COMP MAINT,CHECK MTR
10707 WESTHEIMER 1/2 RD P1-3 HOUSTON TX 77042-0000,489U,11-078,COMP MAINT,CHECK MTR
10015 MISTY TRL P1-2 HOUSTON TX 77088-2206,411J,14-040,COMP MAINT,CHECK MTR
4318 RUSK HOUSTON TX 77023-1134,494T,19-007,COMP MAINT,CHECK MTR
3914 OLD SPANISH TRL 1/2 HOUSTON TX 77021-0000,533M,01-075,COMP MAINT,CHECK REG
8435 WINKLER DR 104 HOUSTON TX 77017-5032,535U,02-006,COMP MAINT,CHECK MTR
9229 CANNIFF P1-2 HOUSTON TX 77017-0000,535Z,02-025,COMP MAINT,CHECK MTR
13221 JOLIET HOUSTON TX 77015-3628,497A,17-044,COMP MAINT,CHECK REG
706 BOW STRING CV HOUSTON TX 77079-4201,488F,11-047,COMP MAINT,CHECK MTR
421 WHITE WING LN HOUSTON TX 77079-6828,489J,12-005,COMP MAINT,CHECK ERT
4507 OAK SHADOWS DR HOUSTON TX 77091-5216,451H,14-025,COMP MAINT,CHECK MTR
10715 JORDAN HEIGHTS DR HOUSTON TX 77016-0000,415S,16-003,COMP MAINT,CHECK MTR
523 WELLINGTON HOUSTON TX 77076-3737,413Y,16-032,COMP MAINT,CHECK MTR
5606 MASON OAKS HOUSTON TX 77085-2266,571L,06-053,COMP MAINT,CHECK MTR
4217 MAJESTIC HOUSTON TX 77026-4325,454Z,17-002,COMP MAINT,CHECK MTR
4605 LUCILLE HOUSTON TX 77026-5942,494B,17-005,COMP MAINT,CHECK MTR
9739 GALAXY HOUSTON TX 77078-2107,455B,17-028,COMP MAINT,CHECK MTR
9126 TALTON HOUSTON TX 77078-3843,455H,17-031,COMP MAINT,CHECK MTR
12803 INDIANAPOLIS HOUSTON TX 77015-3521,496D,17-042,COMP MAINT,CHECK MTR
4620 N MAIN HOUSTON TX 77009-4441,453X,13-036,COMP MAINT,CHECK MTR
919 IVY PARKWAY DR DR HOUSTON TX 77077-0000,488E,11-044,COMP MAINT,INSTAL ERT
12310 LANCELOT DR HOUSTON TX 77031-3310,570E,07-047,COMP MAINT,CHECK ERT
4830 MEADOW PARK DR HOUSTON TX 77048-1020,573H,03-017,COMP MAINT,CHECK MTR
1819 HICKORY HOUSTON TX 77007-0000,493G,09-013,COMP MAINT,CHECK MTR
13708 TRAILVILLE DR P1-2 HOUSTON TX 77077-0000,488F,11-044,COMP MAINT,CHECK MTR
1602 WOODCREST DR HOUSTON TX 77018-5807,452J,14-015,COMP MAINT,CHECK MTR
6515 THRUSH DR HOUSTON TX 77087-6539,534Y,01-032,COMP MAINT,CHECK MTR
841 ROSINE HOUSTON TX 77019-0000,492R,09-019,COMP MAINT,CHECK ERT
12810 VILLAWOOD LN HOUSTON TX 77072-4618,528M,08-042,COMP MAINT,CHECK MTR
9519 LONG POINT RD HOUSTON TX 77055-4203,450X,12-026,COMP MAINT,CHECK MTR
12803 KINGSTON POINT LN HOUSTON TX 77047-0000,572Q,06-064,COMP MAINT,CHECK MTR
7210 MARKET B HOUSTON TX 77020-0000,494H,18-061,COMP MAINT,CHECK REG
9036 KENTSHIRE DR HOUSTON TX 77078-0000,415Z,17-064,COMP MAINT,CHECK MTR
1818 PALM HOUSTON TX 77004-0000,533B,05-004,COMP MAINT,CHECK MTR
11928 HIGH STAR DR HOUSTON TX 77072-1317,529E,08-032,COMP MAINT,CHECK ERT
621 ROBMORE HOUSTON TX 77076-4331,453C,16-035,COMP MAINT,CHECK MTR
4227 BROOK SHADOW DR KINGWOOD TX 77345-0000,297X,20-052,COMP MAINT,CHECK MTR
7981 FOWLIE HOUSTON TX 77028-5323,455P,17-036,COMP MAINT,CHECK ERT
12625 MEMORIAL DR 99/099 HOUSTON TX 77024-4800,489M,11-011,COMP MAINT,CHECK REG
14738 BRAMBLEWOOD DR HOUSTON TX 77079-6404,488L,12-003,COMP MAINT,CHECK MTR
12310 CAPISTRANO HOUSTON TX 77015-6102,496L,17-048,COMP MAINT,CHECK MTR
3023 KISMET LN HOUSTON TX 77043-1321,449M,12-037,COMP MAINT,CHECK MTR
13102 TOSCA LN HOUSTON TX 77079-7222,489G,12-014,COMP MAINT,INSTAL ERT
514 E DELZ DR HOUSTON TX 77022-1704,453E,14-003,COMP MAINT,CHECK MTR
607 E DELZ DR HOUSTON TX 77022-1705,453E,14-003,COMP MAINT,CHECK REG
6330 DANSHIRE CT HOUSTON TX 77049-0000,456Q,17-076,COMP MAINT,CHECK MTR
3826 ARBOR HOUSTON TX 77004-6527,533D,04-031,COMP MAINT,CHECK MTR
12906 WESTHORPE DR HOUSTON TX 77077-3710,488Q,11-032,COMP MAINT,CHECK MTR
9900 VICTORIA POINT LN 1/2 HOUSTON TX 77075-0000,576N,03-078,COMP MAINT,CHECK MTR
1803 GESSNER DR HOUSTON TX 77080-6318,450S,12-021,COMP MAINT,CHECK MTR
2334 LAWN CREST DR MISSOURI CITY TX 77489-0000,570Y,06-028,COMP MAINT,CHECK MTR
2510 CHERRY GLEN CT KINGWOOD TX 77345-0000,298W,20-063,COMP MAINT,CHECK MTR
1150 W SAM HOUSTON PKWY HOUSTON TX 77043-0000,449Y,12-070,COMP MAINT,CHECK MTR
12455 HONEYWOOD TRL HOUSTON TX 77077-2423,488M,11-030,COMP MAINT,CHECK MTR
1168 CALLES HOUSTON TX 77020-7222,494L,18-028,COMP MAINT,CHECK MTR
1118 HOFFMAN HOUSTON TX 77020-7306,494L,18-029,COMP MAINT,CHECK ERT
5902 RAPID CREEK CT KINGWOOD TX 77345-0000,338A,20-063,COMP MAINT,CHECK MTR
7502 W KNOLL HOUSTON TX 77028-2414,455J,17-021,COMP MAINT,CHECK ERT
1010 CALIFORNIA HOUSTON TX 77006-2826,493S,09-033,COMP MAINT,CHECK MTR
1403 CLEBURNE HOUSTON TX 77004-4033,493X,09-029,COMP MAINT,CHECK MTR
3822 SHADY HARBOR DR HOUSTON TX 77082-5643,528D,08-050,COMP MAINT,CHECK ERT
7702 PARNELL 1/2 HOUSTON TX 77021-6009,533T,04-012,COMP MAINT,CHECK REG
1636 BONNIE BRAE HOUSTON TX 77006-5219,492Z,09-040,COMP MAINT,CHECK ERT
6422 BROOKSIDE DR HOUSTON TX 77023-3324,494Y,19-024,COMP MAINT,CHECK MTR
3407 BELLFORT HOUSTON TX 77051-0000,533X,04-012,COMP MAINT,CHECK MTR
3515 AMOS HOUSTON TX 77021-5539,533P,04-017,COMP MAINT,CHECK MTR
4423 APPALACHIAN TRAIL KINGWOOD TX 77345-0000,297P,20-044,COMP MAINT,CHECK MTR
10110 S SAM HOUSTON PKY W A HOUSTON TX 77099-0000,529Y,06-072,COMP MAINT,CHECK MTR
840 E 28TH A HOUSTON TX 77009-1022,453N,13-030,COMP MAINT,CHECK MTR
10501 KIPP WY HOUSTON TX 77099-0000,529Y,06-072,COMP MAINT,CHECK MTR
9246 OAK KNOLL LN HOUSTON TX 77078-4026,455H,17-032,COMP MAINT,CHECK MTR
5618 CRAIG HOUSTON TX 77023-4704,534C,19-023,COMP MAINT,CHECK ERT
15906 BAYOU RIVER CT HOUSTON TX 77079-5047,488E,11-045,COMP MAINT,CHECK MTR
7603 WINDSWEPT LN HOUSTON TX 77063-6223,490Z,10-015,COMP MAINT,CHECK MTR
5962 SOUTHRIDGE HOUSTON TX 77033-1028,534P,03-032,COMP MAINT,CHECK MTR
7610 RED ROBIN LN P1-2 HOUSTON TX 77075-2923,575N,03-070,COMP MAINT,CHECK ERT
4806 BEECHAVEN 6E HOUSTON TX 77053-3705,611D,06-018,COMP MAINT,CHECK MTR
2621 MILAM A HOUSTON TX 77006-3525,493T,09-024,COMP MAINT,CHECK ERT
7930 PINEMONT #3 HOUSTON TX 77040-0000,450H,12-076,COMP MAINT,CHECK REG
2613 ISABELLA HOUSTON TX 77004-5445,493Y,04-044,COMP MAINT,CHECK MTR
1700 S SAM HOUSTON PKWY 1/2 HOUSTON TX 77047-0000,572Y,04-075,COMP MAINT,CHECK MTR
1702 MILFORD HOUSTON TX 77098-5408,492Z,05-007,COMP MAINT,CHECK MTR
3385 BELLEFONTAINE HOUSTON TX 77025-0000,532F,05-021,COMP MAINT,CHECK MTR
3754 TARTAN LN HOUSTON TX 77025-2410,532J,05-026,COMP MAINT,CHECK MTR
3597 W SOUTH LOOP HOUSTON TX 77025-0000,532S,05-034,COMP MAINT,CHECK MTR
13502 WATERLOO DR HOUSTON TX 77045-4543,572K,05-050,COMP MAINT,CHECK MTR
6968 WILCREST DR HOUSTON TX 77072-0000,529F,06-075,COMP MAINT,CHECK MTR
3119 WHITE BLOSSOM LN HUMBLE TX 77338-0000,336T,16-078,COMP MAINT,CHECK MTR
420 LOVETT BLVD #B HOUSTON TX 77006-4019,493S,09-032,COMP MAINT,INST NW LD
3403 MAPLE PARK DR KINGWOOD TX 77345-0000,297W,20-031,COMP MAINT,CHECK REG
6616 W MONTGOMERY RD HOUSTON TX 77091-0000,412Y,14-054,COMP MAINT,CHECK MTR
8502 S MAIN HOUSTON TX 77025-0000,532Q,05-079,COMP MAINT,CHECK MTR
9011 E ALMEDA RD 1/2 HOUSTON TX 77054-0000,533S,05-079,COMP MAINT,CHECK MTR
3211 N COTSWOLD MANOR DR KINGWOOD TX 77339-1597,336H,20-014,COMP MAINT,CHECK MTR
7003 CORSICANA HOUSTON TX 77020-7523,494M,18-037,COMP MAINT,CHECK MTR
5730 BRIDLINGTON HOUSTON TX 77085-3302,571Q,06-010,COMP MAINT,CHECK REG
4514 ISFALL PARK PL HOUSTON TX 77053-0000,571Z,06-014,COMP MAINT,CHECK MTR
5619 JAMES PL HOUSTON TX 77085-1490,571L,06-053,COMP MAINT,CHECK MTR
4607 CHANTILLY CR HOUSTON TX 77018-3214,452L,14-007,COMP MAINT,CHECK MTR
206 SULKY TRAIL HOUSTON TX 77060-4102,372Z,16-045,COMP MAINT,CHECK MTR
5727 WILLOW GLEN DR HOUSTON TX 77033-2129,534W,03-028,COMP MAINT,CHECK MTR
5651 VALKEITH DR HOUSTON TX 77096-3925,531T,07-012,COMP MAINT,CHECK REG
1415 COPELAND HOUSTON TX 77020-4108,494F,18-030,COMP MAINT,CHECK MTR
10610 S KIRKWOOD RD HOUSTON TX 77099-5005,529W,08-060,COMP MAINT,CHECK REG
6635 WANITA PL A/P1-3 HOUSTON TX 77007-0000,492F,09-001,COMP MAINT,CHECK MTR
4417 FEAGAN HOUSTON TX 77007-7322,492M,09-009,COMP MAINT,CHECK MTR
7619 BRYONWOOD DR P1-1 HOUSTON TX 77055-0000,491B,10-030,COMP MAINT,CHECK ERT
4410 TERRELL HOUSTON TX 77093-5122,414Y,16-058,COMP MAINT,CHECK MTR
1119 RICHELIEU LN HOUSTON TX 77018-2019,452F,14-009,COMP MAINT,CHECK MTR
5613 MAY HOUSTON TX 77076-4516,453A,14-004,COMP MAINT,CHECK ERT
1962 ROUND SPRING DR KINGWOOD TX 77339-0000,296Y,20-022,COMP MAINT,CHECK MTR
9127 HUMBLE WESTFIELD HUMBLE TX 77338-0000,335T,16-076,COMP MAINT,CHECK MTR
6211 RIETTA HOUSTON TX 77016-4337,454D,16-014,COMP MAINT,CHECK REG
1801 YALE HOUSTON TX 77008-4033,452V,13-018,COMP MAINT,CHECK MTR
10435 N PAGEWICK DR HOUSTON TX 77041-0000,449D,12-041,COMP MAINT,CHECK ERT
12642 YANCY DR HOUSTON TX 77015-6247,496M,17-047,COMP MAINT,CHECK MTR
12221 DASHWOOD DR HOUSTON TX 77072-0000,529E,06-077,COMP MAINT,CHECK MTR
5803 SYLVAN GROVE DR KINGWOOD TX 77345-0000,337D,20-064,COMP MAINT,CHECK MTR
908 BOUNDARY 1/2 HOUSTON TX 77009-7821,493C,15-010,COMP MAINT,CHECK MTR
522 RAMBLEWOOD RD HOUSTON TX 77079-6903,489E,12-008,COMP MAINT,CHECK ERT
7911 AVENUE E HOUSTON TX 77012-1326,495X,19-042,COMP MAINT,CHECK MTR
8210 CLAIBORNE HOUSTON TX 77078-0000,455B,17-029,COMP MAINT,CHECK MTR
3505 MOSLEY CT #2 HOUSTON TX 77004-0000,493X,09-028,COMP MAINT,CHECK MTR
5631 ALDER DR 2 HOUSTON TX 77081-1707,531B,05-076,COMP MAINT,CHECK MTR
1614 NORFOLK #B/P1-2 HOUSTON TX 77006-0000,492Z,09-040,COMP MAINT,CHECK MTR
3201 ALLEN PKWY 200 HOUSTON TX 77019-1803,492M,09-073,COMP MAINT,CHECK MTR
15730 PARK ROW 1/2 HOUSTON TX 77040-5182,447Z,11-076,COMP MAINT,CHECK MTR
2615 S DAIRY ASHFORD HOUSTON TX 77077-0000,488Y,11-078,COMP MAINT,CHECK MTR
3030 SHADOWBRIAR 1/2 DR A HOUSTON TX 77082-8318,488Z,11-078,COMP MAINT,CHECK MTR
4424 STANFORD CT HOUSTON TX 77041-0000,450E,12-039,COMP MAINT,CHECK REG
9440 SHERBOURNE HOUSTON TX 77016-4926,455A,17-055,COMP MAINT,CHECK MTR
1122 T C JESTER 1/2 BLVD P2-1 HOUSTON TX 77008-0000,452Y,13-009,COMP MAINT,CHECK MTR
1214 TIMBERGROVE LN HOUSTON TX 77008-6361,452Y,13-009,COMP MAINT,CHECK MTR
110 W 20TH HOUSTON TX 77008-0000,453S,13-017,COMP MAINT,CHECK REG
12927 GROVEMILL DR HOUSTON TX 77045-3690,572K,05-047,COMP MAINT,CHECK ERT
10 S BRIAR HOLLOW LN 29/#29 HOUSTON TX 77027-2806,491R,10-078,COMP MAINT,CHECK MTR
10438 WICKLOWE HOUSTON TX 77016-0000,414Z,16-011,COMP MAINT,CHECK MTR
5306 HARTWICK RD HOUSTON TX 77093-0000,414Q,16-079,COMP MAINT,CHECK REG
2031 PARKDALE DR KINGWOOD TX 77339-2322,296Y,20-021,COMP MAINT,CHECK REG
937 LOUISE HOUSTON TX 77009-2953,453T,13-032,COMP MAINT,CHECK MTR
2527 WHITE OAK DR HOUSTON TX 77009-7323,493B,13-045,COMP MAINT,CHECK MTR
7207 DE PRIEST HOUSTON TX 77091-2335,412Y,14-006,COMP MAINT,CHECK MTR
5610 ALMEDA RD P1-1 HOUSTON TX 77004-0000,533B,05-003,COMP MAINT,CHECK MTR
769 DILLARD ST #B HOUSTON TX 77088,412Y,14-006,COMP MAINT,CHECK MTR
1218 CHIPPENDALE RD HOUSTON TX 77018-5235,452K,14-014,COMP MAINT,CHECK MTR
6706 BARBARELLA CT HOUSTON TX 77088-2111,411N,14-040,COMP MAINT,CHECK MTR
10303 SUGAR HILL DR HOUSTON TX 77042-1545,489R,11-012,COMP MAINT,CHECK MTR
1162 COTTAGE OAK LN HOUSTON TX 77091-5509,452F,14-052,COMP MAINT,CHECK MTR
6918 AVENUE K HOUSTON TX 77011-2614,494V,19-033,COMP MAINT,CHECK MTR
8301 W MONTGOMERY RD HOUSTON TX 77088-7114,412T,14-074,COMP MAINT,CHECK MTR
3504 LITTLE YORK RD 1/2 HOUSTON TX 77093,414T,16-026,COMP MAINT,CHECK ERT
6529 COHN ST HOUSTON TX 77091,412Y,14-075,COMP MAINT,CHECK MTR
715 QUITMAN P1-2 HOUSTON TX 77009-8115,493C,15-010,COMP MAINT,CHECK MTR
2210 SOLO HOUSTON TX 77020-8819,494C,18-031,COMP MAINT,CHECK MTR
10574 NORTON DR HOUSTON TX 77043-2015,449R,12-034,COMP MAINT,CHECK MTR
830 WAINWRIGHT HOUSTON TX 77022-0000,453M,15-029,COMP MAINT,CHECK MTR
10555 WESTOFFICE DR 8 HOUSTON TX 77042-5310,529D,08-075,COMP MAINT,CHECK MTR
10445 WESTOFFICE DR HOUSTON TX 77042-5308,529D,08-075,COMP MAINT,CHECK MTR
3213 WESTRIDGE HOUSTON TX 77025-4555,532P,05-030,COMP MAINT,CHECK ERT
3130 JIPSIE LN HOUSTON TX 77051-4138,573F,04-001,COMP MAINT,CHECK MTR
1018 YORKSHIRE HOUSTON TX 77022-4545,453M,15-030,COMP MAINT,CHECK MTR
1304 TIDWELL 1/2 RD P1-1 HOUSTON TX 77022-0000,453D,15-037,COMP MAINT,CHECK MTR
2825 BOSTIC ST A HOUSTON TX 77093-0000,454E,15-042,COMP MAINT,CHECK MTR
3507 REID HOUSTON TX 77026-1331,454N,15-048,COMP MAINT,CHECK MTR
218 HYTA HOUSTON TX 77018-5636,452M,15-064,COMP MAINT,CHECK MTR
7640 AIRLINE DR HOUSTON TX 77037-0000,413T,15-071,COMP MAINT,CHECK MTR
6850 HOPPER RD HOUSTON TX 77016-2230,415N,16-004,COMP MAINT,CHECK MTR
9707 TRUMPET HOUSTON TX 77078-3120,455D,17-065,COMP MAINT,CHECK MTR
8503 E NORTH LOOP HOUSTON TX 77029-1209,455X,18-073,COMP MAINT,CHECK MTR
10907 OVERBROOK LN HOUSTON TX 77042-2709,489U,11-017,COMP MAINT,CHECK REG
11606 GLENHOLLOW DR HOUSTON TX 77048-2611,573M,03-018,COMP MAINT,CHECK MTR
8922 WESTBRAE GARDENS CT HOUSTON TX 77031-0000,530X,06-071,COMP MAINT,CHECK MTR
2943 ROTHERMEL RD HOUSTON TX 77093-4313,414S,16-025,COMP MAINT,CHECK MTR
6606 HAIGHT ST #B HOUSTON TX 77028,455P,17-034,COMP MAINT,CHECK MTR
11711 KATY FWY P1-1 HOUSTON TX 77079-1701,489A,11-077,COMP MAINT,CHECK MTR
3522 MOUNT PLEASANT HOUSTON TX 77021-5508,533P,04-016,COMP MAINT,CHECK MTR
